01917011            PDOC 80V STAND PERSO-NOI 0000001,120000003,81TP087   PP              00000010
01919011            PDOC 100V BASIC PP-NOI   0000000,580000000,92TP088   PP              00000890
01919031            PDOC 100V BASIC PP-BLE   0000000,580000000,92TP088   PP              00000370
01919071            PDOC 100V BASIC PP-VRT   0000000,580000000,92TP088   PP              00000050
01919091            PDOC 100V BASIC PP-RGE   0000000,580000000,92TP088   PP              00000090
01919961            PDOC 100V BASIC PP-ASS   0000000,580000000,92TP088   PP              00001570
01920011            PDOC 120V BASIC PP-NOI   0000000,650000001,07TP088   PP              00000750
01920031            PDOC 120V BASIC PP-BLE   0000000,650000001,07TP088   PP              00000580
01920071            PDOC 120V BASIC PP-VRT   0000000,650000007,13TP088   PP              00000000
01920091            PDOC 120V BASIC PP-RGE   0000000,650000007,13TP088   PP              00000010
01920961            PDOC 120V BASIC PP-ASS   0000000,650000001,07TP088   PP              00000040
01921011            PDOC 140V BASIC PP-NOI   0000000,760000001,33TP088   PP              00000120
01921961            PDOC 140V BASIC PP-ASS   0000000,760000001,33TP088   PP              00000000
01922011            PDOC 160V BASIC PP-NOI   0000000,840000001,39TP088   PP              00000600
01922031            PDOC 160V BASIC PP-BL    0000000,840000001,39TP088   PP              00000250
01922071            PDOC 160V BASIC PP-VRT   0000000,840000001,92TP088   PP              00000010
01922091            PDOC 160V BASIC PP-RGE   0000000,840000001,92TP088   PP              00000050
01935501            S20 FEUILLES A5 ADRING   0000001,260000003,58TP070   PV              00000015
01938011            PDOC 200V BASIC PP-NOI   0000001,040000001,73TP088   PP              00000770
01938031            PDOC 200V BASIC PP-BLE   0000001,040000001,73TP088   PP              00000290
01938071            PDOC 200V BASIC PP-VRT   0000001,040000002,26TP088   PP              00000000
01938091            PDOC 200V BASIC PP-RGE   0000001,040000002,26TP088   PP              00000000
01953011            RH-PDOC 40V RAHMQVIS-NOI 0000000,990000001,39TP087   PP              00000000
01953091            RH-PDOC 40V RAHMQUIS-RGE 0000000,960000000,10TP087   PP      ERIC R  00000000
01953121            RH-PDOC 40V RAHMQVIS-BCL 0000001,000000001,39TP087   PP              00000000
01953311            RH-PDOC 40V RAHMQVIS-ARG 0000001,100000001,39TP087   PP              00000000
01961031            CL CD 20CD D50 3A -BLE   0000008,000000017,10TP040   PV              00000045
01962081            S5 PPERF 2CD PP          0000002,200000004,04TP040   PV              00000030
01964081            S10 PPERF 8DISCQ PVC     0000004,390000009,82TP063   PV              00000010
01993011            PDOC 20V HUNTER PVC-NOI  0000000,540000000,81TP087   PP              00002040
01993031            PDOC 20V HUNTER PVC-BLE  0000000,540000000,81TP087   PP              00000240
01993071            PDOC 20V HUNTER PVC-VRT  0000000,540000000,81TP087   PP              00000060
01993091            PDOC 20V HUNTER PVC-RGE  0000000,540000000,81TP087   PP              00000130
01993961            PDOC 20V HUNTER PVC-ASS  0000000,630000000,81TP087   PP              00000220
01994011            PDOC 40V HUNTER PVC-NOI  0000000,690000001,36TP087   PP              00001700
01994031            PDOC 40V HUNTER PVC-BLE  0000000,690000001,36TP087   PP              00000740
01994071            PDOC 40V HUNTER PVC-VRT  0000000,690000001,36TP087   PP              00000000
01994091            PDOC 40V HUNTER PVC-RGE  0000000,690000001,36TP087   PP              00000070
01994961            PDOC 40V HUNTER PVC-ASS  0000000,780000001,36TP087   PP              00000095
01995011            PDOC 60V HUNTER PVC-NOI  0000000,860000001,73TP087   PP              00001140
01995031            PDOC 60V HUNTER PVC-BLE  0000000,860000001,73TP087   PP              00001030
01995071            PDOC 60V HUNTER PVC-VRT  0000000,860000001,73TP087   PP              00000060
01995091            PDOC 60V HUNTER PVC-RGE  0000000,860000001,73TP087   PP              00000070
01995961            PDOC 60V HUNTER PVC-ASS  0000000,950000001,73TP087   PP              00000325
01996011            PDOC 80V HUNTER PVC-NOI  0000001,060000001,99TP087   PP              00001765
01996031            PDOC 80V HUNTER PVC-BLE  0000001,060000001,99TP087   PP              00000545
01996071            PDOC 80V HUNTER PVC-VRT  0000001,060000001,99TP087   PP              00000000
01996091            PDOC 80V HUNTER PVC-RGE  0000001,060000001,99TP087   PP              00000290
01996961            PDOC 80V HUNTER PVC-ASS  0000001,110000001,99TP087   PP              00000260
01997011            PDOC 100V HUNTER PVC-NOI 0000001,310000002,29TP087   PP              00001160
01997031            PDOC 100V HUNTER PVC-BLE 0000001,310000002,29TP087   PP              00000455
01997071            PDOC 100V HUNTER PVC-VRT 0000001,310000002,29TP087   PP              00000000
01997091            PDOC 100V HUNTER PVC-RGE 0000001,310000002,29TP087   PP              00000000
01997961            PDOC 100V HUNTER PVC-ASS 0000001,360000002,29TP087   PP              00000375
02034011            P BOOK AM 40V PVC-NOI    0000005,790000012,84TP035   PP              00000204
02049011            PDOC AM 40V FLEXAM-NOI   0000002,570000006,70TP035   PP              00000120
02049031            PDOC AM 40V FLEXAM-BLE   0000002,570000006,70ALI     ALI             00000000
02050081            S10 PPERF AM FLEXAM PP   0000000,680000002,03TP035   PP              00005400
02052011            RH-PDOC FLEXBOOK 40V-NOI 0000002,450000003,59TP035   PP              00000000
02052311            RH-PDOC FLEXBOOK 40V-ARG 0000002,550000003,71TP035   PP              00000000
02054081            PDOC AM 40V+INT FLEX-INC 0000002,780000008,09TP035   PP              00000885
02060011            S10 PPERF AM FLEXAM PP   0000001,970000004,49TP035   PP              00000210
02061011            P BOOK AM A3 40V PVC-NOI 0000008,800000020,54TP035   PP              00000070
02062011            S10PPERF A3FLEXAM PP     0000002,440000007,15TP035   PP              00000130
02063441            PCTE VISITE 48C ELEG-BEL 0000002,630000004,16TP070   PV              00000140
02064011            PDOC10FAI TT TERRAIN-NOI 0000013,120000043,91TP040   PV              00000062
02068081            C CLIP OPALINE PP-INC    0000000,260000000,95TP-CATLESS TTANT        00000050
02068961            C CLIP CORNER PP5/10-ASS 0000000,350000001,43TP-CATLESS TTANT        00000050
02084031            OD-PDOC 40V NDAY PP-BLE  0000000,720000001,39ALI     ALI             00000000
02084071            OD-PDOC 40V NDAY PP-VRT  0000000,720000001,39ALI     ALI             00000000
02084091            OD-PDOC 40V NDAY PP-RGE  0000000,720000001,39ALI     ALI             00000000
02084121            OD-PDOC 40V NDAY PP-BCL  0000000,720000001,39ALI     ALI             00000000
02084141            OD-PDOC 40V NDAY PP-GRI  0000000,720000001,39ALI     ALI             00000000
02085031            OD-PDOC 60V NDAY PP-BLE  0000000,890000001,75ALI     ALI             00000000
