1046401S-08                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000000
1046401S-09                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000000
1046401S-13                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000000
1046401S-14                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000020
10468-08                                                                      CL LEV A4 D80 PP/PP      0000000,880000002,26ELBA GMYMAP_NEG         00000000
10468-09                                                                      CL LEV A4 D80 PP/PP      0000000,880000002,26ELBA GMYMAP_NEG         00000000
10468-20                                                                      CL LEV A4 D80 PP/PP      0000000,850000002,26ELBA GMYMAP_NEG         00000760
10468BL-03                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000480
10468BR-07                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000240
10468GB-08                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000240
10468GH-23                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000240
10468GN-14                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000240
10468GR-06                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000240
10468HB-02                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000480
10468OG-10                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000320
10468RO-13                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000480
10468S-20                                                                     CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000100
10468SW-09                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000480
10468VI-11                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000480
10468WE-01                                                                    CL LEV A4 D80 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000480
1046801S-01                                                                   CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000300
1046801S-02                                                                   CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000000
1046801S-06                                                                   CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000120
1046801S-08                                                                   CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000120
1046801S-09                                                                   CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000100
1046801S-14                                                                   CL LEV A4 D80 SELECT     0000000,780000003,40ELBA GMYMAP_NEG         00000120
10476C-01                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000000
10476C-03                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000000
10476C-06                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000000
10476C-08                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000000
10476C-09                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000000
10476C-13                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000020
10476C-14                                                                     CLLEV A4D50 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000000
10476C-20                                                                     CLLEV A4D50 ELBACLIC     0000001,320000002,73ELBA GMYMAP_NEG         00004840
10479C-01                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000160
10479C-03                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000230
10479C-06                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00001480
10479C-08                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000140
10479C-09                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000340
10479C-13                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000210
10479C-14                                                                     CLLEV A4D80 ELBACLIC     0000001,310000002,73ELBA GMYMAP_NEG         00000130
10479C-20                                                                     CLLEV A4D80 ELBACLIC     0000001,320000002,73ELBA GMYMAP_NEG         00009690
10516-09                                                                      CL LEV A5IT D75 PAP/PAP  0000001,110000001,84ELBA GMYMAP_NEG         00000000
112500-20                                                                     POCH VELCRO A3 D30       0000000,130000001,72OAZ     MAP_NEG         00000000
112781-17                                                                     C CARNET 163x230 PVC     0000000,070000000,32REGNIERSMAP_NEG         00000000
112784-17                                                                     CV CAHIERS DE TEXTE      0000000,260000000,81REGNIERSMAP_NEG         00000000
11315-09                                                                      CL LEV A3IT D55 CTE      0000002,600000003,90ELBA GMYMAP_NEG         00000012
11319-09                                                                      CL LEV A3IT D80 CTE      0000002,530000003,80ELBA GMYMAP_NEG         00000030
14100501                                                                      BTE ARCHIVE D80-BLC      0000000,250000000,81FOREZ   MAP_NEG         00001300
14300501                                                                      BTE ARCHIVE D120-BLC     0000000,340000001,11FOREZ   MAP_NEG         00004100
171804-20                                                                     INT PERS A5 4P PVC13/100 0000000,300000000,63REGNIERSMAP_NEG         00000850
172008-20                                                                     PINTERC A4+ 8P PVC10/100 0000001,600000002,91REGNIERSMAP_NEG         00000220
181020-20                                                                     BTE FUN'BOX PP           0000003,520000005,60OBLIQUE MAP_NEG         00002120
