48002910-20         00000595                        000007050000000500000005       MDG
480044-03           00000000                        000002200000002000000020       LM
480044-03           00002540                        000002200000002000000020       MDG
480044-06           00000000                        000000200000002000000020       LM
480044-06           00002600                        000000200000002000000020       MDG
480044-13           00000000                        000003200000002000000020       LM
480044-13           00001400                        000003200000002000000020       MDG
480044-14           00000000                        000000600000002000000020       LM
480044-14           00002580                        000000600000002000000020       MDG
480044-20           00000000                        000005000000002000000020       LM
480044-20           00003420                        000005000000002000000020       MDG
482012-03           00000000                        000005000000005000000050       LM
482012-03           00004150                        000005000000005000000050       MDG
482012-09           00002950                        000000000000005000000050       MDG
482012-13           00000000                        000002500000005000000050       LM
482012-13           00001500                        000002500000005000000050       MDG
482012-14           00000000                        000003000000005000000050       LM
482012-14           00005250                        000003000000005000000050       MDG
482012-20           00002850                        000000000000005000000050       MDG
48201201-03         00002200                        000000000000005000000050       MDG
482225-17           00000400                        000000000000010000000100       MDG
53000-03            00001140                        000000000000002000000020       MDG
53000-07            00001080                        000000000000002000000020       MDG
53000-09            00001100                        000000000000002000000020       MDG
53000-13            00001140                        000000000000002000000020       MDG
53000-20            00000000                        000000600000002000000020       LM
53000-20            00001400                        000000600000002000000020       MDG
5300001-20          00001740                        000000000000002000000020       MDG
53001031            00001270                        000029700000001000000010       MDG
53001031            00000000                        000029700000001000000010       SOB
5300103101          00002940                        000000000000001000000010       MDG
53001071            00001270                        000004100000001000000010       MDG
53001071            00002640                        000004100000001000000010       SOT
5300107101          00000010                        000000000000001000000010       MDG
53001091            00002450                        000003600000001000000010       MDG
53001091            00000000                        000003600000001000000010       SO2
5300109101          00000040                        000000000000001000000010       MDG
53001131            00003610                        000001100000001000000010       MDG
53001131            00000000                        000001100000001000000010       SOT
53001901            00004440                        000000200000001000000010       MDG
53001901            00000000                        000000200000001000000010       SOT
5300190101          00000250                        000000000000001000000010       MDG
53003031            00000000                        000001120000001400000014       LM
53003031            00002506                        000001120000001400000014       MDG
5300303101          00000070                        000000000000001400000014       MDG
53003071            00000000                        000001120000001400000014       LM
53003071            00002576                        000001120000001400000014       MDG
5300307101          00000112                        000000000000001400000014       MDG
53003091            00000000                        000003500000001400000014       LM
53003091            00002646                        000003500000001400000014       MDG
5300309101          00000042                        000000000000001400000014       MDG
53003131            00001190                        000000000000001400000014       MDG
5300313101          00000098                        000000000000001400000014       MDG
53003901            00000000                        000000140000001400000014       LM
53003901            00002786                        000000140000001400000014       MDG
53013131-08         00003668                        000000000000001400000014       MDG
53100-20            00003200                        000000000000002000000020       MDG
54862501            00001560                        000000000000002400000024       MDG
54863501            00001968                        000000000000002400000024       MDG
54951501            00000000                        000000600000003000000030       LM
54951501            00006900                        000000600000003000000030       MDG
54951502-20         00001638                        000000000000001400000014       MDG
54952503            00000000                        000000240000001200000012       LM
54952503            00004116                        000000240000001200000012       MDG
54972501            00001440                        000000000000002400000024       MDG
580348-03           00001100                        000000000000002000000020       MDG
580356-13           00000000                        000006400000002000000020       LM
580356-13           00000220                        000006400000002000000020       MDG
580364-14           00000780                        000000000000002000000020       MDG
580372-09           00000620                        000000000000002000000020       MDG
580380-20           00000780                        000000000000002000000020       MDG
58306-20            00000120                        000000000000001500000015       MDG
58306031            00000000                        000000450000001500000015       LM
58306031            00000270                        000000450000001500000015       MDG
58307011            00002205                        000000000000001500000015       MDG
58307901            00002295                        000001500000001500000015       MDG
58307901            00000000                        000001500000001500000015       SOT
58309-20            00000300                        000000000000001500000015       MDG
58311-20            00000840                        000000000000001200000012       MDG
58311031            00000000                        000000360000001200000012       LM
58311031            00000432                        000000360000001200000012       MDG
58312011            00000000                        000000120000001200000012       LM
58312011            00002508                        000000120000001200000012       MDG
58312901            00002544                        000020880000001200000012       MDG
58312901            00000000                        000020880000001200000012       SOT
58509011            00000000                        000001200000001200000012       LM
58509011            00000972                        000001200000001200000012       MDG
58509941            00000000                        000018720000001200000012       LM
58509941            00000576                        000018720000001200000012       MDG
58509942            00000600                        000000000000010000000100       MDG
58512011            00000000                        000001560000001200000012       LM
58512011            00000312                        000001560000001200000012       MDG
58512941            00000720                        000008760000001200000012       LM
58512941            00000360                        000008760000001200000012       MDG
58512941            00000000                        000008760000001200000012       SOT
58520031            00000360                        000000000000000600000006       MDG
58520941            00007764                        000000000000001200000012       MDG
58521941            00003480                        000000840000001200000012       MDG
58521941            00002160                        000000840000001200000012       SOT
60101905            00004464                        000005280000002400000024       MDG
60101905            00000000                        000005280000002400000024       SOT
60101906            00000000                        000000600000001200000012       LM
60101906            00005664                        000000600000001200000012       MDG
60151901            00005160                        000004500000001000000010       MDG
60151901            00000000                        000004500000001000000010       SOT
60201901            00000000                        000021400000001000000010       LM
60201901            00010210                        000021400000001000000010       MDG
60630901            00009690                        000003000000003000000030       MDG
60630901            00000000                        000003000000003000000030       SOT
62100907            00001666                        000000000000001400000014       MDG
62101-03            00000000                        000000560000001400000014       LM
62101-03            00000854                        000000560000001400000014       MDG
62101-06            00000868                        000000000000001400000014       MDG
62101-08            00000756                        000000000000001400000014       MDG
62101-09            00000896                        000000000000001400000014       MDG
62101-13            00000798                        000000000000001400000014       MDG
62101-14            00000980                        000000000000001400000014       MDG
62101902            00000640                        000000000000008000000080       MDG
62101905            00010488                        000018000000002400000024       MDG
62101905            00000000                        000018000000002400000024       SOB
