191223-25           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00005000
191223-28           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00001500
199549-20           LOT 3 + 1 GRT KANGOUROU  0000001,970000003,03MEC2 25 CB              00022605
199840              LOT 3+1 CHEM KANG EUROBO 0000002,470000000,10MEC2 25 CG              00000030
19984050            LOT 3+1 GTE CHEM KANGOUR 0000002,460000000,10MEC2 25 CB              00000180
199940              LOT 3+1 CHEM KANG EUROBO 0000003,100000000,10MEC2 40 CB              00000036
19994050            LOT 3+1 CHEM KANG PP DOS 0000003,170000000,10MEC2 40 CB              00000080
199950              LOT 3+1 GTE CHEM KANG C. 0000002,430000000,10MEC2 40 CB              00002976
19995001            LOT 3+1 GTE CHEM KANG C. 0000002,490000000,10MEC2 40 CB              00009280
20093901-03         CHEM A4 POLYPRO.TRANSPAR 0000000,340000001,40CH7     CG              00000000
20093901-17         CHEM A4 POLYPRO.TRANSPAR 0000000,340000001,40CH7     CG              00000000
20093901-20         CHEM A4 POLYPRO.TRANSPAR 0000000,340000001,40CH7     CG              00029640
2009390109-20       CHEM A4 POLYPRO.TRANSPAR 0000000,430000001,88CH7     CG              00000000
20094301-20         LOT 3 CHEMISES PP TRANSP 0000001,050000005,37CH7     CG              00000000
208700              CLA A4 BAYADERE D40 4 AN 0000000,780000000,10RM19    RC              00002928
239838-40           LOT 3 CHEM. A4 CROSSLINE 0000001,360000003,65CH7     CG              00001770
255039-20           A-CHEM EVOL CHIPIE AUTHE 0000000,450000001,91PERONI  CB      AUCHAN  00000000
27419014P-20        LECAS-CLA A4 D40 CHIOT/C 0000000,610000000,10RM19    RC      LECAS   00000000
294860-20           CLA A4 MAX PAP PEL. DOS  0000000,950000000,90RM19    RC      E M C   00012160
294903              CLA A5 PP TRANSL 10/10E  0000000,500000001,45RM18    RC              00001460
294904              CLA A6 PP TRANSL 10/10E  0000000,460000001,40RM18    RC              00001180
318353-21           TRIEUR 24X32 PP TRANSL 1 0000002,350000000,10TRIEURS CB      AUCHAN  00000000
402245-20           A-LT 7+3  CHEM A4 3R EL  0000002,600000000,10CH12    CG              00022495
42003032            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,07CH9     CG              00025750
42003072            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,07CH9     CG              00016000
42003092            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,07CH9     CG              00017500
42003132            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,07CH9     CG              00021300
42003212            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,07CH9     CG              00008700
42003902            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,07CH9     CG              00048980
42003932            CHEM SIMPLE A4 C.L 5/10E 0000000,210000000,42CH9     CG              00004000
42056011            LYR-LOT 10 CHEM SIMPLE I 0000002,110000002,66CH9     CG              00000250
42056031            LYR-LOT 10 CHEM SIMPLE I 0000002,110000002,66CH9     CG              00005750
42056071            LYR-LOT 10 CHEM SIMPLE I 0000002,110000002,66CH9     CG              00002320
42056091            LYR-LOT 10 CHEM SIMPLE I 0000002,110000002,66CH9     CG              00002060
42056131            LYR-LOT 10 CHEM SIMPLE I 0000002,110000002,66CH9     CG              00001240
42056901            LYR-LOT 25 CHEM SIMPLE I 0000005,070000006,68CH9     CG              00001300
42091031            CHEM SIMPLE A4 EUROFOLIO 0000000,230000000,13CH9     CG              00000200
42091071            CHEM SIMPLE A4 EUROFOLIO 0000000,230000000,13CH9     CG              00001000
42091091            CHEM SIMPLE A4 EUROFOLIO 0000000,230000000,13CH9     CG              00000000
42091131            CHEM SIMPLE A4 EUROFOLIO 0000000,230000000,13CH9     CG              00002750
42091901            CHEM SIMPLE A4 EUROFOLIO 0000000,230000000,72CH9     CG              00009700
42092031            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00004000
42092071            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00004000
42092091            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00008000
42092131            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00008000
42092161            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00001500
42092211            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00002000
42092901            SPI-CHEM SIMPLE A4 5* C. 0000000,200000000,23CH9     CG              00012000
42093031            SPI-LOT 10 CHEM A4 5* C. 0000002,190000002,45CH9     CG              00000400
42093071            SPI-LOT 10 CHEM A4 5* C. 0000002,190000002,45CH9     CG              00000110
42093091            SPI-LOT 10 CHEM A4 5* C. 0000002,190000002,45CH9     CG              00000100
42093131            SPI-LOT 10 CHEM A4 5* C. 0000002,190000002,45CH9     CG              00000200
42093211            SPI-LOT 10 CHEM A4 5* C. 0000002,190000002,45CH9     CG              00000050
42093901            SPI-LOT 10 CHEM A4 5* C. 0000002,190000002,45CH9     CG              00000600
42500011            HSK-CHEM SIMPLE A4 C.L 5 0000000,190000000,22CH10    CG              00000000
42500031            HSK-CHEM SIMPLE A4 C.L 5 0000000,190000000,22CH10    CG              00000000
42500071            HSK-CHEM SIMPLE A4 C.L 5 0000000,190000000,22CH10    CG              00000000
42500091            HSK-CHEM SIMPLE A4 C.L 5 0000000,190000000,22CH10    CG              00000000
42500131            HSK-CHEM SIMPLE A4 C.L 5 0000000,190000000,22CH10    CG              00000000
42701               CHEM SPLE EUROFOLIO 7/10 0000000,000000000,54CH9     CG              00000000
42701011            CHEM SIMPLE A4 EUROFOLIO 0000000,280000000,23CH9     CG              00000120
42701031            CHEM SIMPLE A4 EUROFOLIO 0000000,280000000,23CH9     CG              00008290
42701071            CHEM SIMPLE A4 EUROFOLIO 0000000,280000000,23CH9     CG              00006150
42701091            CHEM SIMPLE A4 EUROFOLIO 0000000,280000000,23CH9     CG              00006710
42701131            CHEM SIMPLE A4 EUROFOLIO 0000000,280000000,23CH9     CG              00005120
